,idShow,idActor
3885,1065,1980
3886,1066,2183
3887,1066,2628
3888,1066,2629
3889,1066,2630
3890,1066,2631
3891,1066,2632
3892,1067,973
3893,1067,2633
3894,1067,2634
3895,1067,2635
3896,1067,2636
3897,1067,2637
3898,1068,2638
3899,1068,2639
3900,1068,2640
3901,1068,2641
3902,1068,2642
3903,1068,2643
3904,1072,2114
3905,1072,1
3906,1072,3
3907,1072,4
3908,1072,2
3909,1072,238
3910,1073,91
3911,1073,2644
3912,1073,1439
3913,1073,2270
3914,1073,2645
3915,1074,2169
3916,1074,2114
3917,1074,1478
3918,1074,94
3919,1074,2646
3920,1074,2647
3921,1076,664
3922,1076,2114
3923,1076,4
3924,1076,1
3925,1076,2648
3926,1076,2
3927,1077,91
3928,1077,2649
3929,1077,2650
3930,1078,2270
3931,1078,1439
3932,1078,91
3933,1079,2114
3934,1079,1
3935,1079,857
3936,1079,238
3937,1079,3
3938,1079,2
3939,1080,2651
3940,1080,2652
3941,1080,2653
3942,1080,2654
3943,1080,2655
3944,1080,1044
3945,1081,516
3946,1081,320
3947,1082,2315
3948,1082,2015
3949,1082,2656
3950,1082,2104
3951,1082,2657
3952,1082,2658
3953,1083,2659
3954,1083,2660
3955,1083,2661
3956,1083,2662
3957,1083,2663
3958,1083,2664
3959,1084,2665
3960,1084,2666
3961,1084,2667
3962,1084,2668
3963,1084,2669
3964,1085,2670
3965,1085,2671
3966,1085,2672
3967,1085,1935
3968,1085,2673
3969,1085,2674
3970,1086,2675
3971,1086,2676
3972,1086,2677
3973,1086,2678
3974,1086,2679
3975,1087,2680
3976,1087,2681
3977,1088,1749
3978,1088,102
3979,1088,2682
3980,1088,2683
3981,1088,2684
3982,1088,2685
3983,1089,2686
3984,1089,2687
3985,1089,2688
3986,1089,617
3987,1089,2689
3988,1089,2565
3989,1090,516
3990,1090,320
3991,1090,2385
3992,1090,1204
3993,1090,1657
3994,1090,2690
3995,1091,320
3996,1091,516
3997,1091,2691
3998,1091,2385
3999,1091,2692
4000,1091,2384
4001,1092,2693
4002,1092,2694
4003,1092,2695
4004,1092,2696
4005,1092,2697
4006,1092,2698
4007,1093,1412
4008,1093,1413
4009,1093,2699
4010,1093,1415
4011,1093,2700
4012,1093,2701
4013,1096,2702
4014,1096,2703
4015,1096,2704
4016,1096,649
4017,1096,453
4018,1096,2705
4019,1098,1621
4020,1098,2706
4021,1098,855
4022,1098,2707
4023,1098,44
4024,1098,43
4025,1099,2708
4026,1099,2232
4027,1099,684
4028,1099,43
4029,1099,46
4030,1099,44
4031,1100,1573
4032,1100,166
4033,1100,2709
4034,1100,1585
4035,1100,958
4036,1100,2710
4037,1102,1097
4038,1102,1434
4039,1102,1435
4040,1102,1058
4041,1102,1436
4042,1102,1437
4043,1103,2711
4044,1103,2712
4045,1103,1307
4046,1103,2713
4047,1103,2714
4048,1103,2067
4049,1104,2715
4050,1104,2716
4051,1104,2717
4052,1104,2718
4053,1104,2719
4054,1104,2720
4055,1105,979
4056,1105,2424
4057,1105,118
4058,1105,1614
4059,1105,2721
4060,1105,2722
4061,1106,2029
4062,1106,2723
4063,1106,2724
4064,1106,2725
4065,1106,2726
4066,1106,2727
4067,1107,88
4068,1107,78
4069,1107,86
4070,1107,87
4071,1107,90
4072,1107,2728
4073,1108,2729
4074,1108,2051
4075,1108,2053
4076,1108,2730
4077,1108,2731
4078,1108,1877
4079,1109,2399
4080,1109,2732
4081,1109,1980
4082,1109,2733
4083,1109,2734
4084,1109,2735
4085,1110,1721
4086,1110,981
4087,1110,2736
4088,1110,2737
4089,1110,2738
4090,1110,2739
4091,1111,2740
4092,1111,2741
4093,1111,1492
4094,1111,2742
4095,1111,2743
4096,1111,2744
4097,1113,2745
4098,1113,2746
4099,1113,11
4100,1113,504
4101,1113,2747
4102,1113,2748
4103,1114,2749
4104,1114,2750
4105,1115,2751
4106,1115,2752
4107,1115,2753
4108,1115,2754
4109,1115,2755
4110,1115,2756
4111,1117,2513
4112,1117,2757
4113,1118,320
4114,1118,516
4115,1118,162
4116,1118,2758
4117,1118,2690
4118,1118,2759
4119,1120,965
4120,1120,2760
4121,1120,2761
4122,1120,2762
4123,1120,2763
4124,1120,2764
4125,1121,2765
4126,1121,48
4127,1121,2058
4128,1121,2766
4129,1121,2767
4130,1121,2768
4131,1122,2769
4132,1122,2770
4133,1122,5
4134,1122,857
4135,1122,2345
4136,1122,2771
4137,1123,2772
4138,1123,2773
4139,1123,2431
4140,1123,2774
4141,1123,2775
4142,1123,2776
4143,1124,2777
4144,1124,858
4145,1124,168
4146,1124,174
4147,1124,2029
4148,1125,1194
4149,1125,1193
4150,1125,1558
4151,1125,617
4152,1125,1197
4153,1125,872
4154,1126,1194
4155,1126,1193
4156,1126,1558
4157,1126,617
4158,1126,1559
4159,1126,1196
4160,1127,1194
4161,1127,1193
4162,1127,1558
4163,1127,617
4164,1127,1559
4165,1127,1196
4166,1128,2778
4167,1128,238
4168,1128,2013
4169,1128,2345
4170,1128,2779
4171,1128,2007
4172,1129,2780
4173,1129,2781
4174,1129,2272
4175,1129,2782
4176,1129,2783
4177,1129,2784
4178,1131,349
4179,1131,2785
4180,1131,1025
4181,1131,2605
4182,1131,1523
4183,1131,2786
4184,1132,349
4185,1132,2785
4186,1132,1025
4187,1132,2605
4188,1132,1523
4189,1132,2787
4190,1133,349
4191,1133,352
4192,1133,2785
4193,1133,1025
4194,1133,2787
4195,1133,353
4196,1135,2777
4197,1135,2788
4198,1135,2789
4199,1135,90
4200,1135,2790
4201,1135,2791
4202,1138,1465
4203,1138,1439
4204,1138,2270
4205,1138,2792
4206,1138,2793
4207,1141,2794
4208,1141,2795
4209,1141,2796
4210,1141,1885
4211,1141,1709
4212,1141,2797
4213,1142,2794
4214,1142,238
4215,1142,2798
4216,1142,2799
4217,1142,2800
4218,1142,2795
4219,1143,2801
4220,1143,2802
4221,1143,2803
4222,1143,2804
4223,1143,2805
4224,1143,2326
4225,1144,238
4226,1144,2778
4227,1144,2806
4228,1144,2013
4229,1144,2007
4230,1144,2807
4231,1145,238
4232,1145,2778
4233,1145,2779
4234,1145,2345
4235,1145,2806
4236,1145,2007
4237,1147,1466
4238,1147,2808
4239,1147,2656
4240,1147,2672
4241,1147,2809
4242,1147,828
4243,1148,1656
4244,1148,1612
4245,1148,2810
4246,1148,2811
4247,1148,2812
4248,1148,2813
4249,1149,1
4250,1149,2448
4251,1149,2814
4252,1149,2815
4253,1149,2816
4254,1149,374
4255,1150,595
4256,1150,1343
4257,1150,2817
4258,1150,2818
4259,1150,2819
4260,1150,2820
4261,1151,2336
4262,1151,2821
4263,1151,2822
4264,1151,2823
4265,1151,2824
4266,1151,2825
4267,1152,2826
4268,1152,2827
4269,1152,2828
4270,1152,806
4271,1152,1657
4272,1152,2829
4273,1153,448
4274,1153,2315
4275,1153,1933
4276,1153,2213
4277,1153,2830
4278,1153,1016
4279,1154,2831
4280,1154,2832
4281,1154,2833
4282,1154,2834
4283,1154,2835
4284,1154,2836
4285,1155,2147
4286,1155,2148
4287,1155,2149
4288,1155,2688
4289,1155,2306
4290,1155,2150
4291,1156,2147
4292,1156,2148
4293,1156,2837
4294,1156,2400
4295,1156,2151
4296,1156,2838
4297,1157,2147
4298,1157,2148
4299,1157,2688
4300,1157,2149
4301,1157,2151
4302,1157,2839
4303,1159,2840
4304,1159,2841
4305,1159,2842
4306,1159,2843
4307,1159,2844
4308,1159,2845
4309,1161,2846
4310,1161,2847
4311,1161,2209
4312,1161,2210
4313,1161,2848
4314,1161,2849
4315,1162,2407
4316,1162,2335
4317,1162,1744
4318,1162,2850
4319,1162,2851
4320,1162,2852
4321,1163,2853
4322,1163,2854
4323,1163,2855
4324,1163,2856
4325,1163,2857
4326,1163,2858
4327,1164,2859
4328,1164,887
4329,1164,2860
4330,1164,2397
4331,1164,155
4332,1164,2861
4333,1165,2862
4334,1165,2586
4335,1165,2863
4336,1165,2864
4337,1165,2865
4338,1165,2866
4339,1166,1737
4340,1166,928
4341,1166,2425
4342,1166,1655
4343,1166,2867
4344,1166,2868
4345,1167,2869
4346,1167,2870
4347,1167,2871
4348,1167,2872
4349,1167,2873
4350,1167,2874
4351,1168,2875
4352,1168,2876
4353,1168,2877
4354,1168,2878
4355,1168,2879
4356,1168,2880
4357,1170,2881
4358,1170,892
4359,1170,2587
4360,1170,1009
4361,1170,2882
4362,1170,992
4363,1171,1979
4364,1171,2883
4365,1171,2884
4366,1171,2885
4367,1171,2886
4368,1172,2887
4369,1172,2888
4370,1172,2889
4371,1172,1138
4372,1172,2890
4373,1172,2891
4374,1173,2892
4375,1173,2893
4376,1173,2894
4377,1173,2895
4378,1173,2896
4379,1173,2897
4380,1175,2898
4381,1175,2899
4382,1175,2900
4383,1175,2901
4384,1175,2902
4385,1175,2903
4386,1176,2904
4387,1176,2905
4388,1176,2906
4389,1176,2907
4390,1177,2908
4391,1177,2909
4392,1177,2910
4393,1177,167
4394,1177,2911
4395,1177,171
4396,1179,385
4397,1179,954
4398,1179,2173
4399,1179,107
4400,1179,1381
4401,1179,2912
4402,1180,2913
4403,1180,2914
4404,1180,2915
4405,1180,2916
4406,1180,2917
4407,1180,2918
4408,1182,487
4409,1182,2919
4410,1182,1101
4411,1182,857
4412,1182,649
4413,1182,234
4414,1183,2460
4415,1183,419
4416,1183,2920
4417,1183,2921
4418,1183,2922
4419,1183,2923
4420,1187,271
4421,1187,1230
4422,1187,2924
4423,1187,2925
4424,1187,2926
4425,1187,2927
4426,1189,1193
4427,1189,2928
4428,1189,2929
4429,1189,1351
4430,1189,2930
4431,1189,2931
4432,1190,2932
4433,1190,2933
4434,1190,2934
4435,1190,2935
4436,1190,2936
4437,1190,2937
4438,1191,2938
4439,1191,2939
4440,1191,2940
4441,1191,2941
4442,1191,2942
4443,1192,140
4444,1192,298
4445,1192,141
4446,1192,142
4447,1192,2943
4448,1192,143
4449,1193,242
4450,1193,2944
4451,1193,1435
4452,1193,2945
4453,1193,2946
4454,1193,1120
4455,1194,242
4456,1194,1120
4457,1194,2947
4458,1194,2946
4459,1194,2692
4460,1194,2948
4461,1195,2949
4462,1195,2073
4463,1195,2950
4464,1195,2951
4465,1195,2952
4466,1195,2953
4467,1196,2954
4468,1196,2009
4469,1196,2955
4470,1196,2956
4471,1196,2957
4472,1196,1815
4473,1197,1798
4474,1197,2958
4475,1197,2959
4476,1197,2960
4477,1197,2961
4478,1197,2962
4479,1199,2963
4480,1199,2964
4481,1199,2965
4482,1199,2966
4483,1199,2967
4484,1199,1439
4485,1200,2364
4486,1200,2804
4487,1200,2968
4488,1200,2371
4489,1200,2969
4490,1200,2970
4491,1201,2971
4492,1201,2972
4493,1201,2973
4494,1201,2974
4495,1201,2975
4496,1201,2976
4497,1202,2977
4498,1202,1935
4499,1202,1930
4500,1202,2978
4501,1202,2979
4502,1202,2980
4503,1203,1439
4504,1203,91
4505,1205,2058
4506,1205,2981
4507,1205,2982
4508,1205,2983
4509,1205,2984
4510,1205,2985
4511,1206,2986
4512,1206,2987
4513,1206,2988
4514,1206,2989
4515,1206,2990
4516,1207,2991
4517,1207,2992
4518,1207,2993
4519,1207,2994
4520,1207,1319
4521,1208,1571
4522,1208,1570
4523,1208,2995
4524,1208,1406
4525,1208,2616
4526,1208,2881
4527,1209,2996
4528,1209,2616
4529,1209,2997
4530,1209,479
4531,1209,1701
4532,1209,2995
4533,1211,51
4534,1211,2201
4535,1211,1403
4536,1211,2998
4537,1211,2999
4538,1211,555
4539,1212,1175
4540,1212,2603
4541,1212,3000
4542,1212,899
4543,1212,3001
4544,1212,3002
4545,1214,51
4546,1214,2201
4547,1214,1403
4548,1214,3003
4549,1214,555
4550,1214,3004
4551,1215,1175
4552,1215,2603
4553,1215,3000
4554,1215,3001
4555,1215,899
4556,1215,3005
4557,1216,51
4558,1216,2201
4559,1216,1403
4560,1216,3003
4561,1216,555
4562,1216,3006
4563,1217,2201
4564,1217,51
4565,1217,1403
4566,1217,1404
4567,1217,1405
4568,1217,1406
4569,1218,3007
4570,1218,1175
4571,1218,2603
4572,1218,3008
4573,1218,3002
4574,1218,899
4575,1219,502
4576,1219,1498
4577,1219,3009
4578,1219,503
4579,1219,2104
4580,1219,867
4581,1221,3010
4582,1221,3011
4583,1221,3012
4584,1221,3013
4585,1221,3014
4586,1221,2688
4587,1222,2540
4588,1222,2541
4589,1222,2543
4590,1222,1885
4591,1222,2542
4592,1222,2558
4593,1224,1016
4594,1224,196
4595,1224,3015
4596,1224,3016
4597,1224,3017
4598,1224,3018
4599,1225,3019
4600,1225,3020
4601,1225,3021
4602,1225,3022
4603,1225,3023
4604,1225,3024
4605,1226,3025
4606,1226,710
4607,1226,3026
4608,1226,862
4609,1226,3027
4610,1226,3028
4611,1227,3029
4612,1227,3030
4613,1227,3031
4614,1227,3032
4615,1227,3033
4616,1227,3034
4617,1228,1703
4618,1228,238
4619,1228,2449
4620,1228,2221
4621,1228,3035
4622,1228,3036
4623,1229,3037
4624,1229,3038
4625,1229,3039
4626,1229,1871
4627,1229,2673
4628,1229,3040
4629,1230,125
4630,1230,126
4631,1230,3041
4632,1230,895
4633,1230,2402
4634,1230,1219
4635,1231,126
4636,1231,125
4637,1231,1438
4638,1231,1117
4639,1231,1059
4640,1231,3042
4641,1232,3043
4642,1232,1300
4643,1232,3044
4644,1232,857
4645,1232,238
4646,1232,795
4647,1233,2550
4648,1233,664
4649,1233,3045
4650,1233,3046
4651,1233,1885
4652,1233,3047
4653,1234,1649
4654,1234,3048
4655,1234,3049
4656,1234,3050
4657,1234,3051
4658,1234,3052
4659,1235,1649
4660,1235,3048
4661,1235,3049
4662,1235,3050
4663,1235,3051
4664,1235,3052
4665,1236,3053
4666,1236,3054
4667,1236,3055
4668,1236,3056
4669,1236,3057
4670,1236,3058
4671,1237,3059
4672,1237,504
4673,1237,3060
4674,1237,1309
4675,1237,3061
4676,1237,3062
4677,1238,1370
4678,1238,2364
4679,1238,3063
4680,1238,3064
4681,1238,3065
4682,1238,1581
4683,1239,572
4684,1239,2804
4685,1239,2371
4686,1239,1877
4687,1239,1668
4688,1239,3066
4689,1241,3064
4690,1241,3067
4691,1241,2803
4692,1241,3068
4693,1241,1812
4694,1241,577
4695,1242,1441
4696,1242,3069
4697,1242,1921
4698,1242,753
4699,1242,895
4700,1242,3070
4701,1243,3071
4702,1243,3072
4703,1243,3073
4704,1243,1761
4705,1243,3074
4706,1243,3075
4707,1244,3076
4708,1244,3077
4709,1246,3078
4710,1246,3079
4711,1246,2005
4712,1246,304
4713,1246,3080
4714,1246,3081
4715,1247,304
4716,1247,2005
4717,1247,3082
4718,1247,213
4719,1247,2362
4720,1247,3083
4721,1248,2880
4722,1248,3084
4723,1248,1813
4724,1248,3085
4725,1248,2125
4726,1248,3086
4727,1250,3087
4728,1250,2615
4729,1250,3088
4730,1250,3089
4731,1250,3090
4732,1250,3091
4733,1251,3092
4734,1251,3093
4735,1251,3094
4736,1251,3095
4737,1251,3096
4738,1251,3097
4739,1253,3098
4740,1253,3099
4741,1253,3100
4742,1253,3101
4743,1253,3102
4744,1253,3103
4745,1255,3104
4746,1255,3105
4747,1255,3106
4748,1255,3107
4749,1255,3108
4750,1255,3109
4751,1256,3110
4752,1256,3111
4753,1256,3112
4754,1256,3113
4755,1256,3114
4756,1256,3115
4757,1257,3116
4758,1257,3117
4759,1257,3118
4760,1257,3119
4761,1257,3120
4762,1257,3121
4763,1260,238
4764,1260,3122
4765,1260,857
4766,1260,2007
4767,1260,3123
4768,1260,2778
4769,1261,1922
4770,1261,1923
4771,1261,3124
4772,1261,1925
4773,1261,3125
4774,1261,750
4775,1262,1863
4776,1262,3126
4777,1262,2899
4778,1262,3127
4779,1262,3128
4780,1262,3129
4781,1263,234
4782,1263,3130
4783,1263,3131
4784,1263,3132
4785,1263,3133
4786,1263,3134
4787,1264,234
4788,1264,3130
4789,1264,3132
4790,1264,3131
4791,1264,3135
4792,1264,3134
4793,1265,3130
4794,1265,3132
4795,1265,3131
4796,1265,3136
4797,1265,3137
4798,1265,3138
4799,1266,679
4800,1266,3139
4801,1266,3140
4802,1266,3141
4803,1266,3142
4804,1266,3143
4805,1267,1122
4806,1267,1123
4807,1267,3144
4808,1267,3145
4809,1267,1124
4810,1267,406
4811,1268,1122
4812,1268,1123
4813,1268,3144
4814,1268,3145
4815,1268,1126
4816,1268,188
4817,1269,3146
4818,1269,3147
4819,1269,2823
4820,1269,3148
4821,1269,3149
4822,1269,3150
4823,1270,2659
4824,1270,3151
4825,1270,1582
4826,1270,3152
4827,1270,3153
4828,1270,3154
4829,1271,3155
4830,1271,458
4831,1271,3156
4832,1271,2402
4833,1271,179
4834,1271,3157
4835,1272,2512
4836,1272,320
4837,1272,2511
4838,1272,407
4839,1272,484
4840,1272,3158
4841,1273,1686
4842,1273,1950
4843,1273,2213
4844,1273,2212
4845,1273,3159
4846,1273,3160
4847,1275,789
4848,1275,2659
4849,1275,3161
4850,1275,3162
4851,1275,3163
4852,1275,3164
4853,1276,3165
4854,1276,3166
4855,1276,3167
4856,1276,3168
4857,1276,3169
4858,1276,3170
4859,1277,102
4860,1277,3171
4861,1277,3172
4862,1277,3173
4863,1277,2101
4864,1277,3174
4865,1278,3175
4866,1278,3176
4867,1278,3177
4868,1278,3178
4869,1278,3179
4870,1278,3180
4871,1281,3181
4872,1281,3182
4873,1281,3183
4874,1281,3184
4875,1281,3185
4876,1281,3186
4877,1282,898
4878,1282,899
4879,1282,44
4880,1282,3187
4881,1282,900
4882,1282,3188
4883,1283,1686
4884,1283,3189
4885,1283,2655
4886,1283,3190
4887,1283,3191
4888,1283,3192
4889,1284,3193
4890,1284,3194
4891,1284,762
4892,1284,3195
4893,1284,2384
4894,1284,958
4895,1286,3196
4896,1286,3197
4897,1286,2146
4898,1286,1202
4899,1286,3198
4900,1286,1767
4901,1287,1767
4902,1287,457
4903,1287,3196
4904,1287,3198
4905,1287,3199
4906,1287,1202
4907,1289,3200
4908,1289,3201
4909,1289,3202
4910,1289,3203
4911,1289,3204
4912,1289,3205
4913,1290,921
4914,1290,922
4915,1290,846
4916,1290,144
4917,1290,3206
4918,1290,3207
4919,1291,3208
4920,1291,1000
4921,1291,612
4922,1291,3209
4923,1291,3085
4924,1291,3210
4925,1292,320
4926,1292,3211
4927,1292,487
4928,1292,3212
4929,1292,642
4930,1292,2146
4931,1293,2474
4932,1293,3213
4933,1293,1117
4934,1293,3214
4935,1293,958
4936,1293,458
4937,1294,938
4938,1294,1989
4939,1294,3215
4940,1295,2550
4941,1295,3216
4942,1295,298
4943,1295,3047
4944,1295,2426
4945,1295,2233
4946,1296,2426
4947,1296,1109
4948,1296,2429
4949,1296,2233
4950,1296,531
4951,1296,3217
4952,1297,3139
4953,1297,678
4954,1297,211
4955,1297,3218
4956,1297,3219
4957,1297,3220
4958,1298,211
4959,1298,2068
4960,1298,1340
4961,1298,3218
4962,1298,3220
4963,1298,213
4964,1299,211
4965,1299,2068
4966,1299,238
4967,1299,451
4968,1299,565
4969,1299,2012
4970,1300,91
4971,1300,2644
4972,1302,884
4973,1302,2562
4974,1302,2565
4975,1302,2564
4976,1302,2563
4977,1302,3221
4978,1304,2364
4979,1304,3222
4980,1304,2626
4981,1304,3220
4982,1304,1582
4983,1304,3223
4984,1305,3224
4985,1305,3225
4986,1305,2955
4987,1305,3226
4988,1305,2778
4989,1305,3227
4990,1306,2364
4991,1306,3163
4992,1306,1582
4993,1306,3228
4994,1306,3229
4995,1306,3230
4996,1307,3231
4997,1307,3232
4998,1307,3233
4999,1307,3234
5000,1307,3235
5001,1307,2108
5002,1308,821
5003,1308,43
5004,1308,899
5005,1308,44
5006,1308,3187
5007,1308,1252
5008,1309,898
5009,1309,899
5010,1309,3187
5011,1309,900
5012,1309,44
5013,1309,3236
5014,1310,3237
5015,1310,74
5016,1310,1983
5017,1310,808
5018,1310,43
5019,1310,46
5020,1311,45
5021,1311,44
5022,1311,46
5023,1311,1253
5024,1311,1252
5025,1311,1251
5026,1312,238
5027,1312,2125
5028,1312,2778
5029,1312,3238
5030,1312,3239
5031,1312,3240
5032,1315,3241
5033,1315,3242
5034,1315,3243
5035,1315,2430
5036,1315,3244
5037,1315,3245
5038,1316,1370
5039,1316,3246
5040,1316,3247
5041,1316,3248
5042,1316,3249
5043,1316,3250
5044,1319,2140
5045,1319,2547
5046,1319,3251
5047,1319,3252
5048,1319,3253
5049,1319,3254
5050,1320,3255
5051,1320,814
5052,1320,3256
5053,1320,1828
5054,1320,3257
5055,1320,3258
5056,1321,3259
5057,1321,3260
5058,1321,2279
5059,1321,1668
5060,1321,3261
5061,1321,238
5062,1322,721
5063,1322,3262
5064,1322,3263
5065,1322,125
5066,1322,3264
5067,1322,3265
5068,1323,721
5069,1323,3262
5070,1323,1809
5071,1323,980
5072,1323,3266
5073,1323,3267
5074,1324,136
5075,1324,135
5076,1324,137
5077,1324,1699
5078,1324,1589
5079,1324,3268
5080,1325,3269
5081,1325,3270
5082,1325,3271
5083,1325,2645
5084,1325,3272
5085,1325,3273
5086,1326,141
5087,1326,795
5088,1326,2345
5089,1326,3274
5090,1326,3275
5091,1326,857
5092,1327,3276
5093,1327,3084
5094,1327,575
5095,1327,1582
5096,1327,3164
5097,1327,3277
5098,1328,3276
5099,1328,3084
5100,1328,1586
5101,1328,3278
5102,1328,3279
5103,1328,2743
5104,1329,3241
5105,1329,3280
5106,1329,3281
5107,1329,3282
5108,1329,1707
5109,1329,2458
5110,1330,955
5111,1330,3283
5112,1330,2186
5113,1330,3125
5114,1330,1758
5115,1330,3284
5116,1331,955
5117,1331,3283
5118,1331,2186
5119,1331,3285
5120,1331,1758
5121,1331,3125
5122,1332,955
5123,1332,3285
5124,1332,3283
5125,1332,2186
5126,1332,3286
5127,1332,3125
5128,1333,3287
5129,1333,945
5130,1333,2940
5131,1333,3288
5132,1333,136
5133,1333,3289
5134,1334,3290
5135,1334,3291
5136,1334,3292
5137,1334,3293
5138,1334,3294
5139,1334,3295
5140,1335,2364
5141,1335,304
5142,1335,3067
5143,1335,2371
5144,1335,1269
5145,1335,2333
5146,1336,572
5147,1336,3296
5148,1336,1877
5149,1336,1876
5150,1336,3077
5151,1336,1878
5152,1337,3255
5153,1337,3297
5154,1337,3298
5155,1337,3299
5156,1337,3300
5157,1337,3301
5158,1339,2625
5159,1339,3302
5160,1339,1812
5161,1339,3303
5162,1339,3304
5163,1339,3305
5164,1340,3306
5165,1340,3307
5166,1340,3308
5167,1340,3309
5168,1340,3310
5169,1340,3311
5170,1341,2659
5171,1341,1582
5172,1341,3312
5173,1341,3151
5174,1341,3313
5175,1341,2333
5176,1342,3314
5177,1342,3315
5178,1342,196
5179,1342,2471
5180,1342,3316
5181,1342,2106
5182,1343,3314
5183,1343,3315
5184,1343,196
5185,1343,1193
5186,1343,658
5187,1343,3317
5188,1344,3314
5189,1344,3315
5190,1344,196
5191,1344,2471
5192,1344,658
5193,1345,2472
5194,1345,3318
5195,1345,3319
5196,1345,3320
5197,1345,3321
5198,1345,3322
5199,1346,3323
5200,1346,3324
5201,1346,3325
5202,1346,3326
5203,1346,3010
5204,1346,3327
5205,1347,3328
5206,1347,3329
5207,1347,1813
5208,1347,2270
5209,1347,2363
5210,1347,3330
5211,1348,3331
5212,1348,3332
5213,1348,3333
5214,1348,3038
5215,1348,1621
5216,1348,3334
5217,1349,238
5218,1349,2779
5219,1349,2806
5220,1349,2778
5221,1349,2007
5222,1349,2013
5223,1351,2364
5224,1351,3067
5225,1351,3248
5226,1351,3335
5227,1351,3336
5228,1351,3337
5229,1353,3338
5230,1353,2155
5231,1353,2564
5232,1353,196
5233,1353,3339
5234,1353,3340
5235,1355,3332
5236,1355,405
5237,1355,1982
5238,1355,3341
5239,1355,3342
5240,1355,1790
5241,1356,2270
5242,1356,2645
5243,1357,2808
5244,1357,3343
5245,1357,3344
5246,1357,1641
5247,1357,3345
5248,1357,1961
5249,1359,3346
5250,1359,3347
5251,1359,3348
5252,1359,3349
5253,1359,3350
5254,1359,3351
5255,1360,1439
5256,1360,93
5257,1362,93
5258,1362,1439
5259,1362,3352
5260,1362,3353
5261,1364,3354
5262,1364,1299
5263,1364,3355
5264,1364,3356
5265,1364,3357
5266,1364,3358
5267,1365,3354
5268,1365,1299
5269,1365,3355
5270,1365,3358
5271,1365,3359
5272,1365,3360
5273,1366,91
5274,1366,2649
5275,1366,2650
5276,1367,1788
5277,1367,3361
5278,1367,3362
5279,1367,3363
5280,1367,3363
5281,1367,3364
5282,1368,3365
5283,1368,1431
5284,1368,1071
5285,1368,3366
5286,1368,3367
5287,1368,3368
5288,1369,3369
5289,1369,3216
5290,1369,238
5291,1369,2550
5292,1370,3370
5293,1370,93
5294,1371,487
5295,1371,571
5296,1371,234
5297,1371,649
5298,1371,2321
5299,1371,3371
5300,1372,487
5301,1372,3372
5302,1372,3373
5303,1372,2839
5304,1372,649
5305,1372,234
5306,1373,487
5307,1373,149
5308,1373,3371
5309,1373,649
5310,1373,234
5311,1373,571
5312,1374,714
5313,1374,1729
5314,1376,751
5315,1376,3374
5316,1376,760
5317,1376,3375
5318,1376,3376
5319,1376,3377
5320,1377,954
5321,1377,955
5322,1377,3378
5323,1377,6
5324,1377,958
5325,1377,1753
5326,1378,954
5327,1378,955
5328,1378,319
5329,1378,664
5330,1378,3378
5331,1378,6
5332,1379,954
5333,1379,955
5334,1379,319
5335,1379,3378
5336,1379,958
5337,1379,1753
5338,1380,954
5339,1380,955
5340,1380,319
5341,1380,539
5342,1380,958
5343,1380,3379
5344,1381,954
5345,1381,955
5346,1381,958
5347,1381,5
5348,1381,3380
5349,1381,3381
5350,1382,954
5351,1382,955
5352,1382,1753
5353,1382,958
5354,1382,319
5355,1382,1338
5356,1383,3382
5357,1383,3383
5358,1383,3384
5359,1383,3385
5360,1383,3386
5361,1383,3387
5362,1385,2765
5363,1385,3388
5364,1385,3389
5365,1385,3390
5366,1385,3391
5367,1385,3392
5368,1386,3393
5369,1386,3394
5370,1386,2876
5371,1386,3395
5372,1386,3396
5373,1386,1273
5374,1387,1756
5375,1387,3397
5376,1387,385
5377,1387,3398
5378,1387,1485
5379,1387,3399
5380,1389,2597
5381,1389,1442
5382,1389,3400
5383,1389,3401
5384,1389,2947
5385,1389,3402
5386,1390,1686
5387,1390,3403
5388,1390,3404
5389,1390,3405
5390,1390,3406
5391,1390,3221
5392,1391,3407
5393,1391,118
5394,1391,1480
5395,1391,3408
5396,1391,912
5397,1391,1955
5398,1392,91
5399,1392,2270
5400,1392,1439
5401,1393,930
5402,1393,3409
5403,1393,3410
5404,1393,3411
5405,1393,3412
5406,1393,3413
5407,1394,3231
5408,1394,3414
5409,1394,3415
5410,1394,2019
5411,1394,3416
5412,1394,3417
5413,1395,3231
5414,1395,3414
5415,1395,3415
5416,1395,2019
5417,1395,3416
5418,1395,3418
5419,1396,3419
5420,1396,3420
5421,1396,3421
5422,1396,3422
5423,1396,3423
5424,1396,3424
5425,1397,382
5426,1397,3302
5427,1397,383
5428,1397,381
5429,1397,2172
5430,1397,1667
5431,1398,3425
5432,1398,3426
5433,1398,3427
5434,1398,3428
5435,1398,2922
5436,1398,3429
5437,1399,1175
5438,1399,2708
5439,1399,1621
5440,1399,1601
5441,1399,3430
5442,1399,3431
5443,1400,47
5444,1400,57
5445,1400,3432
5446,1400,3433
5447,1400,3434
5448,1400,3435
5449,1401,3436
5450,1401,3437
5451,1401,1648
5452,1401,3438
5453,1401,3439
5454,1401,1753
5455,1402,196
5456,1402,3440
5457,1402,3441
5458,1402,3442
5459,1402,3443
5460,1402,3444
5461,1403,973
5462,1403,2467
5463,1403,3445
5464,1403,3446
5465,1403,1267
5466,1403,3447
5467,1404,3448
5468,1404,3449
5469,1404,3450
5470,1404,3451
